noTweets;sum_compound;avg_sum_compound;price_open;price_close;volume_traded;trades_count
2762;439.52;0.15894279507603187;5282.66;5290.36;42848109.14393982;19418.0
2725;404.4611;0.14825688073394494;5314.1;5287.0;30684353.868034594;15278.0
2717;419.4798;0.1542142068457858;5287.79;5307.0;37041868.1739248;15726.0
2705;518.6562;0.1914972273567468;5299.06354344;5299.5;99656277.27839428;29825.0
2527;478.4103;0.18915710328452712;5332.8934;5299.6;17356670.91520593;12000.0
2546;539.8695;0.2117046347211312;5329.9;5325.0;48719897.06254428;20394.0
2339;477.4683;0.2039333048311244;5325.53;5327.0;37869516.44956971;16280.0
2873;530.5597;0.1844761573268361;5327.83;5322.5;68083283.1696191;21785.0
3392;714.6986;0.2104952830188679;5351.614000000001;5329.0;26902227.1479828;12508.0
3246;697.6703;0.2147258163894024;5332.97988;5320.02;104233532.52078788;33477.0
2851;559.1747;0.19607155384075764;5321.17;5316.5;44528433.02801637;18364.0
2872;589.1210000000002;0.20508356545961004;5319.57;5312.75;61889321.55653764;23856.0
2835;506.2515;0.17848324514991182;5340.49;5310.5;19735413.98632021;10665.0
3036;587.4404;0.19334650856389987;5310.56;5318.0;33799129.44532428;13834.0
3384;702.6982;0.2074468085106383;5348.3;5316.0;25601242.848428845;13435.0
3767;868.086;0.2304220865410141;5319.86;5308.75;46833047.35805526;20162.0
3896;899.9297;0.23074948665297745;5367.27020901;5316.0;39336355.268837176;19816.0
3796;739.8694;0.19467860906217072;5344.7;5329.27;19522407.761300813;12739.0
4113;641.0706;0.15584731339654753;5352.77481627;5303.5;32448066.38339656;18073.0
3764;661.3693000000002;0.17561105207226355;5304.75;5310.5;15781860.15520623;11439.0
3630;635.497;0.174931129476584;5312.38711737;5317.0;11509401.586298887;9281.0
3301;607.0584000000001;0.18388367161466224;5320.45493726;5318.99;48930471.87024517;21111.0
3452;579.4952000000002;0.16772885283893396;5345.5;5269.0;118158207.61407116;42475.0
3244;434.6022;0.1337854500616523;5298.7;5296.28;61842946.87876406;26786.0
2675;447.0046;0.16710280373831776;5293.6;5325.12065304;57410227.23810793;23770.0
3117;490.3097;0.15720243824189925;5320.39;5330.01;56718631.20317529;23015.0
2747;423.0209;0.15398616672733892;5331.00882176;5327.5;14345223.733996606;8604.0
2633;412.5833;0.15647550322825673;5302.3169243;5335.98;17844049.882508308;8717.0
2669;513.5466;0.19220681903334585;5335.99;5335.5;33443606.91025999;11726.0
2546;468.1381;0.1838177533385703;5334.33;5886.14;25657570.41718271;11712.0
2404;436.9624;0.18136439267886856;5329.99;5317.0;29342064.472662777;13814.0
2626;457.4046;0.17402894135567404;5312.88;5325.18;18057547.29766131;10574.0
3114;523.5421000000001;0.16795118818240207;5891.22;5315.69;31358169.374892924;12868.0
2930;560.6106;0.19112627986348124;5315.68;5306.5;97207118.27416936;35916.0
3086;630.9097;0.20414776409591706;5287.61307543;5250.0;194099576.0319292;59833.0
2974;661.0041000000001;0.2222595830531271;5254.85;5261.0;80369195.03403182;27917.0
3081;664.6623999999998;0.21551444336254466;5264.11;5258.5;38917806.61835556;19926.0
3158;692.5114000000003;0.21912602913236226;5292.1;5273.54;123665064.25642665;41954.0
3736;722.3676;0.193254817987152;5252.52;5269.75;43259503.67290588;19273.0
3683;823.4116;0.2234591365734456;5834.74;5271.62;28651114.48185247;14685.0
3737;880.9359;0.2354830077602355;5289.71795056;5282.55;32018206.14028367;15249.0
3630;779.5525;0.2146005509641873;5308.0;5270.83;28698170.77974616;15221.0
3657;749.5880999999997;0.20481268799562485;5296.429818199998;5264.56;38550416.891202815;16172.0
3480;694.8511000000003;0.19942528735632184;5285.183311600002;5236.0;75676547.48675935;27571.0
3362;789.0804;0.23468173706127304;5570.0;5255.5;43559484.63535408;19864.0
3378;819.8695;0.2424511545293073;5258.16;5276.4;39996972.61974126;19032.0
3385;558.9727;0.16484490398818316;5266.907036300001;5270.0;62080226.67249643;25955.0
2916;490.8978;0.16803840877914952;5274.10083259;5288.49;66231588.16882778;23529.0
2827;382.862;0.13512557481429074;5324.1938166;5297.64;51710762.17684655;19655.0
3055;475.824;0.15548281505728315;5297.64;5295.5;29033876.74971104;14297.0
2601;451.5109;0.17339484813533254;5309.08990205;5269.5;46313260.17106704;22329.0
2806;490.9645;0.17462580185317178;5296.61386002;5265.25;26611504.264942776;15339.0
2592;459.55;0.17708333333333334;5264.06;5258.0;38048198.78867424;17664.0
2433;517.9437;0.21249486230990547;5350.32363684;5274.99;25777756.923682585;12629.0
2500;517.9113;0.2068;5278.3;5275.2;45378628.02743649;15581.0
2834;609.7482;0.2148906139731828;5320.0;5284.5;31148170.51918043;13203.0
3350;735.3214;0.21940298507462688;5288.43;5307.3;18908032.15579701;10874.0
3320;679.6296;0.20451807228915664;5307.3;5288.76;29887867.4126667;12699.0
3456;884.6892;0.25578703703703703;5357.50917467;5299.5;73862258.04674864;23065.0
3624;766.3731;0.21136865342163355;5328.4;5314.5;62212418.90576466;21602.0
3834;851.0486000000003;0.22196139801773604;5345.18251126;5308.23;66755085.21535545;22239.0
3771;882.5354;0.23389021479713604;5310.21;5308.0;38182443.89680453;13549.0
4278;1057.2294000000004;0.24707807386629266;5330.94810927;5366.91671438;43222824.17471048;15865.0
4327;857.0955000000001;0.1980587011786457;5300.5;5317.0;62663295.02475002;21321.0
4476;920.3418;0.2055406613047364;5348.02636426;5308.0;284257283.555611;92005.0
4781;1086.1017;0.2271491319807572;5402.06424717;5306.79;146588727.81152368;49410.0
4377;892.3231999999997;0.20379255197623944;5317.82;5365.5;144372575.45137;57532.0
4527;1019.7326;0.22509388115749945;5371.34;5408.0;179244653.37425965;67442.0
4550;972.9865;0.21362637362637368;5444.0;5386.89;153890713.48880136;62127.0
4167;944.5141;0.226541876649868;5418.6;5370.0;89029500.44975673;41294.0
3940;860.8404;0.2182741116751269;5405.7305983999995;5387.9;44580250.69436952;32092.0
3703;772.9807000000003;0.208479611126114;5420.08198131;5401.17;42027449.96623352;28599.0
3131;781.9078;0.2494410731395721;5402.262;5387.6;40738392.31060444;27167.0
3354;638.7525;0.1902206320810972;3461.38;5381.69;45192702.53564078;27060.0
2871;613.2993;0.21351445489376525;5379.25;5380.5;16119135.120827556;17514.0
2951;644.4937;0.21823110809894952;5411.4;5404.19;44908037.40583101;27183.0
2999;611.1101;0.2037345781927309;5532.23699689;6006.68;130216210.52112886;53744.0
3602;671.2513;0.1862853970016657;5460.7;5514.75;571012382.9118826;144927.0
3582;761.2709;0.21245114461194864;5548.8;5535.0;132796397.18286625;48308.0
3414;833.2935;0.2439953134153485;5538.01;5530.5;71680979.13816941;35728.0
4167;846.9822;0.20302375809935205;5535.0;5540.8;67703983.14764439;28533.0
4234;1091.1165999999996;0.2576759565422768;5546.02539915;5562.22534723;144214447.68782136;48946.0
4051;810.8534;0.1999506294742039;5527.48;5529.273;102109717.65476708;42071.0
4154;812.8428;0.19547424169475205;5582.95738228;5584.9226954;60573809.06308962;29788.0
4425;792.5744;0.17898305084745764;5595.2;5557.44;72369205.18890263;29016.0
4901;795.0631000000003;0.16221179351152826;5555.04;5562.5;109349462.4181704;41868.0
5206;873.8943999999997;0.16769112562427968;5566.54;5570.5;100527987.42080374;42694.0
5788;932.7946;0.16102280580511402;5613.7;5574.35;69092747.19797125;33787.0
5278;942.3079;0.17847669571807506;5581.6;5566.36;99836077.17820178;39942.0
5337;983.6437;0.18418587221285365;5603.1;5671.0;57657199.0027552;31892.0
5579;970.7196;0.173866284280337;5605.5;5580.5;154910587.00886452;55575.0
5261;1008.6543;0.1915985554077172;5623.1;5600.0;65834104.91340539;34472.0
5044;1132.0053000000005;0.22442505947660588;5643.6;5587.56;76497515.83477697;36256.0
4414;845.5523000000003;0.19143633892161305;5588.94;5579.94;69440087.89769603;38330.0
3859;804.2912000000001;0.20834413060378326;5611.4;5585.51;25484282.59269007;23743.0
3919;782.8551;0.19954069915794845;5598.7;5555.0;168811652.67680168;69602.0
3422;739.5298;0.21595558153126826;5581.5;5529.5;58142899.26177508;34642.0
3498;775.9398;0.22155517438536307;5547.0;5537.65;55421146.30562775;31576.0
3317;615.6270999999998;0.1854085016581248;5537.65;5547.0;218378714.04999653;73255.0
2993;520.7397000000002;0.17373872368860674;5536.07;5559.99;44726210.9882574;23991.0
3107;667.6873;0.21467653685226906;5583.5;5574.0;58113231.63725729;29968.0
3404;669.7909000000002;0.19653349001175088;5599.65913168;5593.0;127320843.43626806;45143.0
3219;654.0327;0.2031686859273066;5593.25;5608.6;81711515.31112678;32316.0
3644;883.4388;0.24231613611416025;5603.38;5590.5;104195846.32330003;41962.0
4369;906.6982;0.2073701075761044;5585.05921191;5463.5;320104109.39618903;96111.0
3836;772.5312;0.20125130344108447;5507.0;5477.0;227586660.91814503;64701.0
3953;833.9114;0.210726030862636;5478.51271277;5457.5;74959651.43083082;37200.0
3912;673.5637;0.17203476482617586;5500.0;5420.0;155096833.68037558;61678.0
4104;696.8887000000003;0.1695906432748538;5420.24;5430.0;172143326.40234283;57142.0
4245;780.1558;0.1837455830388693;5432.75;5453.0;88631742.27206683;39210.0
4225;755.4462;0.17869822485207104;5458.34;5440.0;86427834.46258709;36522.0
4377;884.1652;0.20196481608407585;5499.0;5457.5;47085087.74378092;31424.0
4457;821.9483;0.18420462194301104;5462.51;5464.75821059;61037756.44041664;32848.0
4287;791.0594;0.18451131327268488;5531.5;5438.01;107827380.35749644;50484.0
4384;873.2171000000003;0.1991332116788321;5436.0;5407.0;95672126.43054268;44488.0
4631;909.9618;0.19628589937378527;5411.5;5404.0;209257129.46233124;70146.0
4196;882.4423999999997;0.2102001906577693;5403.48;5428.0;73840022.33684374;35253.0
3957;811.5435000000001;0.2049532474096538;5429.71;5459.21112877;40716113.82448933;27146.0
3714;786.3198;0.21163166397415187;5475.7;5435.5;41995128.3185174;28785.0
3242;571.6916000000001;0.17612584824182606;5436.24;5441.0;20760304.80883457;19349.0
2849;561.9331999999998;0.1969111969111969;5443.86;5442.2;38192931.54505543;26333.0
3383;606.7492;0.17913094886195685;5440.95;5449.0;45268671.31747098;27285.0
3229;648.2222;0.2006813254877671;5487.8;5450.0;23107173.667241555;18053.0
2851;600.5614;0.2104524728165556;5489.6;5425.5;48415531.14826416;27301.0
3069;663.307;0.2160312805474096;5428.0;5436.0;70984975.64597407;31667.0
3110;762.6247000000003;0.245016077170418;5437.85;5423.0;35317391.91713147;22609.0
3145;730.8960000000003;0.23211446740858505;5425.0;5460.92775874;49674642.31102775;25919.0
3139;732.4771000000003;0.2331952851226505;5429.25;5401.5;109840724.85908043;39948.0
3636;803.7588000000003;0.22084708470847084;5407.02;5429.47;57303131.88458335;27994.0
3817;780.1948;0.2043489651558816;5448.5;5421.0;34373423.62509915;21243.0
3542;796.1773000000003;0.22473178994918125;5421.90579;5420.45;100836508.32187796;34564.0
3717;867.6390000000001;0.23325262308313155;5442.44651425;5453.5;116092167.38541795;38630.0
3962;938.3003;0.23674911660777384;5490.9;5467.0;79409075.75691354;29540.0
4088;926.2410000000001;0.22651663405088066;5467.2;5458.5;63486594.09049896;24864.0
4478;1036.1184;0.23135328271549802;5458.58;5457.1280000000015;35302313.867438704;18264.0
4110;891.0485000000001;0.2167883211678832;5447.02041;5449.69;63601931.27846854;27660.0
2040;461.658;0.22598039215686275;5449.69;5457.0;44593007.37678517;20312.0
4554;967.2638;0.21234079929732105;5497.4;5479.0;64584224.16257461;29460.0
4409;996.3142;0.22590156498072125;5479.28;5494.09;84587487.38490178;35064.0
4021;822.5918;0.20442675951255904;5493.68;5498.93;35742923.089049;18082.0
3768;827.5879;0.21947983014862;5540.09651345;5483.5;69258444.88210145;26972.0
3708;755.8307;0.20361380798273998;5529.6;5495.0;58429594.80958579;23965.0
3897;558.7059;0.14318706697459585;5203.67077186;5389.3290000000015;213346775.6227821;69629.0
5581;499.9797;0.08941049991041032;5420.1;5114.0;799686094.6200371;228287.0
4186;473.8483;0.1129956999522217;5129.97;5134.81;206453988.88464248;80074.0
3683;458.5747;0.12435514526201465;5126.0;5111.5;209971879.26242083;66462.0
3288;508.0704;0.15450121654501214;5270.0;5137.0;222800881.45081505;60764.0
3359;505.4701;0.15034236379874966;5295.8;5222.73;346627598.7897093;96021.0
3293;525.7413000000001;0.15942909201336167;5430.9;5200.75;157265148.20073494;51011.0
2892;477.5726;0.16493775933609958;5204.81;5171.5;170356024.52245545;51150.0
3012;579.8953000000001;0.19223107569721115;5186.70719961;5193.91;92513597.9433054;40318.0
3507;679.1356000000002;0.1936127744510978;5401.0;5344.5430000000015;185722580.67389813;50297.0
3931;748.5221000000001;0.19028237089799035;5371.4;5161.0;78725227.21769059;32231.0
3729;782.262;0.20970769643336007;5387.2;5176.43;76029000.05928876;30731.0
3657;671.5476;0.1834837298331966;5162.16498799;5169.0;52192411.3408171;28077.0
3632;553.9985;0.15225770925110133;5173.2;5191.83948;45433363.46310283;24624.0
3839;640.1213;0.16671008075019536;5382.5;5155.25;138141399.87144315;51087.0
3746;599.7314;0.1599038974906567;5379.9;5175.0;130102493.92216852;51968.0
3937;734.8597;0.18643637287274573;5168.55;5159.0;50073228.00858431;26260.0
4402;900.6379999999997;0.2044525215810995;5089.23444922;5157.0;32866366.651188035;23814.0
4241;786.8126;0.18533364772459326;5166.0;5138.54;74539859.22682826;37980.0
4076;705.2529999999997;0.17296368989205102;5138.54;5337.379;282524489.8138865;90152.0
3743;656.6745;0.17526048624098314;5099.0;5096.49;64057621.63229208;34865.0
3903;764.3197;0.1957468613886754;5372.1;5069.75;61114798.30068004;37539.0
3489;665.7425000000002;0.19059902550874167;5105.63;5075.5;77345796.38631862;36366.0
3629;773.4368;0.21300633783411407;5372.6;5097.3;87138530.18083967;39482.0
3559;803.3766;0.2256251756111267;5095.36;5122.9;43591787.33429951;27840.0
3282;677.0427;0.20627666057282146;5125.69800942;5148.38;92929955.52440567;44837.0
2845;529.9781;0.1859402460456942;5407.77876818;5149.5;29390960.209740765;22758.0
2603;569.6888;0.21859393008067607;5324.2;5147.48;38834496.31100205;23837.0
2428;469.8238;0.19316309719934105;5147.48;5150.16;23296300.79267733;20430.0
2513;573.0988;0.2280143255073617;5148.71;5162.52;19195450.648004934;17821.0
2419;460.7471;0.1901612236461348;5162.52;5136.5;31843185.41453833;18517.0
2147;388.9178;0.1807172799254774;5160.49546522;5139.0;63999082.55695395;32197.0
2169;499.6784;0.2300599354541263;5361.8;5146.8;33125612.88531815;20067.0
2308;461.7209;0.19974003466204507;5156.06;5161.776;48613667.70199575;23329.0
2910;500.9385;0.1718213058419244;5159.62286547;5171.0;57037205.87189084;26235.0
2766;562.2684;0.2031814895155459;5409.47553472;5158.5;31407745.19001945;17250.0
2789;480.8106;0.17210469702402295;5163.54;5151.49;23800583.62995049;18190.0
2732;508.2786;0.18594436310395315;5157.20997777;5172.59;19403249.59356156;14507.0
2675;549.7882;0.20523364485981307;5375.2;5159.0;26323444.750468235;17427.0
3291;827.9742;0.2512914007900334;5380.0;5145.5;32551290.80918945;18224.0
3369;806.2894;0.2392401306025527;5151.38114841;5150.5;30079076.765255034;16470.0
3514;785.2544;0.22339214570290267;5160.84;5620.00000133;71899712.88847071;32295.0
3799;807.8317;0.21242432219005;5166.82;5155.5;32420317.609154325;19843.0
3728;833.9718;0.2234442060085837;5242.1;5177.76;18972272.052568626;15060.0
3749;832.6202000000003;0.22192584689250466;5389.4;5174.0;37699571.26790179;22890.0
3458;777.1363;0.22469635627530365;5654.34068377;5171.49;17059351.614691786;15224.0
3195;773.7389;0.24194053208137714;5171.5;5195.0;90478218.88664769;41255.0
3104;621.7553999999999;0.2000644329896908;5438.7;5196.5;53324937.18248786;25306.0
3197;549.3757;0.17172349077259932;5439.516449399999;5211.5;28903654.75535745;20349.0
2842;514.4232;0.1808585503166784;5435.26311646;5200.0;22002121.55206631;15221.0
2745;674.7565999999998;0.24553734061930785;5436.93763476;5161.5;74922002.76933886;33076.0
2346;498.3695;0.2122762148337596;5401.8;5182.49;29283479.51196349;18125.0
2437;507.9467;0.2080426754205991;5182.16295655;5436.9;17092557.279998824;14391.0
2296;445.00070000000005;0.19381533101045287;5182.22;5150.5;130156562.04452412;50398.0
2223;471.0794;0.2118758434547908;5163.12752803;5436.1;16290980.26085214;13144.0
2368;682.6246000000001;0.28800675675675674;5175.16;5166.1;24030879.678035546;16395.0
2513;634.1056;0.25228810187027456;5632.08000119;5167.5;16974127.49776026;14547.0
2660;753.2410000000001;0.2830827067669173;5164.40348395;5169.47203262;24236180.388216954;16603.0
3089;676.0563;0.2188410488831337;5175.24;5477.1;17004350.8719996;13854.0
3389;800.684;0.2360578341693715;5477.1;5175.0;22853703.30841914;14103.0
3045;678.4238;0.22266009852216748;5176.11;5189.77;33567530.253152005;18179.0
2897;705.6327;0.2433551950293407;5177.17883212;5193.75;78478670.86881837;37944.0
2858;670.9829;0.2344296710986704;5199.54;5208.0;120029251.79977292;49855.0
3187;686.6339999999999;0.21524945089425795;5210.17;5190.03497342;89736136.65952864;31711.0
3519;764.5491999999997;0.21710713270815574;5517.98432024;5155.5;117081334.05617581;46231.0
3727;896.6216;0.2404078347196137;5170.61;5160.0;59272155.98215912;27835.0
3417;802.9078999999997;0.23470880889669304;5161.86;5189.13417493;52862571.60943674;30692.0
3428;831.525;0.2424154025670945;5194.614000000001;5176.25;27418703.28311085;19990.0
3566;803.1169;0.2251822770611329;5508.1;5171.0;20376585.60260392;18807.0
3811;818.4639;0.21464182629231174;5414.74787248;5164.0;47674418.75280494;26438.0
3442;680.2686;0.19755955839628125;5483.3;5143.28;167706294.20272273;55937.0
2846;593.8263;0.20836261419536192;5462.0;5131.0;59344899.42570682;28515.0
2909;502.6562;0.17256789274664833;5460.0;5135.85;55899590.54874739;26583.0
2733;551.8329;0.2016099524332236;5128.0;5147.0;43496321.95741528;21664.0
2533;465.1803;0.1835767864192657;5154.46;5166.18;26264972.164592616;16084.0
2513;481.7665;0.19140469558296846;5155.0;5171.0;49794557.66329588;23759.0
2167;418.0541;0.1928934010152284;5173.52;5176.34;36464461.52779549;17324.0
2387;460.6707;0.19271051529116048;5197.1893403;5176.0;16914280.393002376;13068.0
2442;498.4185;0.20393120393120392;5176.0;5178.27;21493497.83671025;13035.0
2248;450.7536;0.2001779359430605;5175.90448678;5208.05945484;45068428.91313791;21334.0
2607;638.6332;0.2447257383966245;5475.53356638;5176.53;20446081.203591425;13773.0
2643;641.4680000000002;0.2425274309496784;5180.09;5479.565;20438768.06403956;14997.0
3047;672.1976000000002;0.2205447981621267;5204.247959800001;5479.664000000002;33936574.35441851;18828.0
3176;723.5164;0.2276448362720403;5160.54;5181.48;25530050.2981926;16179.0
3142;632.239;0.2011457670273711;5190.24297061;5151.0;56242095.37529341;27730.0
3102;702.6464;0.2263056092843327;5490.30514747;5144.56;86412052.83581997;38048.0
3299;868.8814;0.2631100333434374;5459.959766399998;5147.5;43719641.34700406;18469.0
3871;893.2238000000001;0.2306897442521313;5462.3;5126.0;100936652.32344387;45445.0
3917;995.5333;0.25402093438856266;5248.2279;5132.0;179851410.30910268;58595.0
3862;845.4939999999997;0.2187985499741067;5395.9;5152.0;99130657.54232684;36371.0
3958;947.2549;0.2392622536634664;5389.22306848;5139.68;50686833.49171317;25778.0
5031;1113.3601;0.22122838401908168;5402.8;5148.67417083;49761786.96168193;26653.0
4460;934.1912;0.2094170403587444;5442.05897184;5150.94;37391953.13812771;21086.0
4404;847.3735;0.1923251589464124;5250.6;5149.0;77031102.20176286;36494.0
4205;745.1796;0.17717003567181927;5154.26;5153.32;21647875.08086496;20441.0
4033;751.4961999999997;0.18621373667245228;5155.68;5131.33;48309942.7243673;26791.0
3673;595.3207;0.16199292131772394;5131.35;5132.1;21123226.375156414;17392.0
3279;608.2406;0.18542238487343696;5161.98;5125.0;72514921.23645817;39671.0
2757;501.4177;0.18171926006528835;5120.74;5141.0;51252028.31633384;26201.0
2895;558.5257;0.1927461139896373;5148.25;5142.0;54431328.86031099;27002.0
2604;463.8971;0.17780337941628266;5715.32;5153.0;21407003.06913645;17071.0
2810;544.6021;0.19359430604982208;5159.69;5153.5;22792763.25376945;18046.0
2688;504.98690000000005;0.1875;5156.27;5180.45519787;29387968.34588761;17316.0
2737;598.6170000000002;0.2184873949579832;5144.74;5132.01;33071375.90267719;19352.0
2969;811.9453000000003;0.2731559447625463;5134.57;5215.02365478;22110334.265392125;16544.0
3073;798.5495000000003;0.2596810933940775;5190.88598793;5137.0;12527086.08814923;12640.0
3551;847.5875000000003;0.2385243593353985;5161.56049;5145.5;23602689.06921152;14958.0
3564;941.8334;0.2640291806958473;5477.7;5455.286999999998;44967999.427042;19999.0
3792;752.2154;0.19831223628691985;5337.16815352;5151.82;39655574.49135161;19385.0
3567;823.2099000000003;0.230726100364452;5272.0;5181.0;149077643.5881344;50176.0
3758;924.7036;0.2458754656732305;5503.2;5214.5;86460369.59727316;31499.0
4304;1141.6999;0.26510223048327136;5213.85;5205.0;111712922.8184998;36400.0
5010;1237.0977;0.2469061876247505;5529.9;5460.81469252;213985958.32470813;67109.0
5303;1411.1532;0.2660758061474637;5255.08;5278.1432;134498695.6011353;48022.0
4856;1169.7667;0.2407331136738056;5582.7;5258.33;53883583.52049517;26656.0
4533;910.457;0.20075005515111405;5259.0;5240.5;73788526.46709608;29259.0
4122;752.7979;0.1824357108199903;5246.48;5231.79;47724575.59427434;21501.0
4095;769.8956000000003;0.1877899877899878;5339.29141538;5249.99;17329532.0622021;15769.0
4218;661.5607000000001;0.15670934091986724;5250.27;5329.75642661;19956030.68128357;15380.0
3936;774.0666;0.19664634146341464;5234.42;5236.13;36706723.51497595;21508.0
3770;858.2232;0.2275862068965517;5234.5;5258.99;28610970.49585484;22086.0
3340;623.9737;0.1865269461077844;5507.08673292;5275.0;88104331.90513131;34429.0
3110;671.4046000000002;0.2157556270096463;5284.74;5270.69;42230224.58536091;21956.0
3058;596.2571;0.1948986265533028;5599.52273017;5309.32103727;123339209.83319835;45754.0
2987;567.034;0.1898225644459324;5620.41133991;5303.57;36623745.65890665;18310.0
2857;597.476;0.2089604480224012;5619.37025603;5326.2;87869791.00138882;31873.0
2512;505.74;0.20103503184713373;5326.2;5313.5;56429863.52077535;26065.0
2442;567.7529999999998;0.2321867321867322;5295.34469605;5306.5;54032958.31751389;21784.0
2562;644.9313;0.25136612021857924;5295.08;5313.0;18825560.94374416;13540.0
2745;644.1328;0.234608378870674;5312.5;5317.0;17553979.639600456;12327.0
3416;736.4060000000003;0.2154566744730679;5320.0;5309.0;23256561.79370407;14493.0
3377;817.9596;0.2419307077287533;5310.11;5294.76;75677945.2722428;28722.0
3309;742.6509;0.22423692958597768;5613.9;5506.69906479;31587581.12170315;17055.0
3217;671.1726;0.20857942182157288;5287.56928951;5305.5;21830095.792177994;14119.0
3741;740.2645;0.19780807270783213;5306.81;5312.0;27371711.3420814;16152.0
3927;865.9094;0.22026992615227908;5625.37219937;5290.43;112003720.83493245;37226.0
4222;885.4035000000001;0.20961629559450493;5301.14;5288.98;38759446.29660817;19800.0
4320;1005.1755;0.2326388888888889;5304.42465029;5280.5;28906849.83671564;18118.0
4635;938.432;0.2023732470334412;5601.0;5286.0;16483306.221917154;14918.0
4613;1036.4704;0.22458270106221548;5296.97;5289.55;25170438.288578976;16645.0
4117;840.9839;0.2040320621811999;5289.55;5352.82;139298452.17484757;50118.0
4104;833.7725;0.2029727095516569;5318.31641852;5301.0;137410078.76778755;47908.0
3836;815.8501;0.2124608967674661;5330.16417;5304.03;55478231.78330023;28794.0
4337;996.6459;0.2296518330643301;5299.11;5308.0;17416748.982030693;12278.0
4069;840.1696;0.2064389284836569;5615.0;5616.0;21051006.841688074;15708.0
3336;689.0716;0.2065347721822542;5315.09321487;5299.52;19584232.95538733;14386.0
3210;693.9848;0.21588785046728973;5325.44728908;5317.0;51783431.41912991;25253.0
2988;617.3009;0.2064926372155288;5325.815;5322.9;55122973.62034271;24589.0
2878;608.1569000000002;0.21125781792911744;5322.9;5318.5;23887200.103931386;16210.0
2779;591.1869;0.21266642677222025;5318.5;5317.757;38317490.67562391;21086.0
2863;603.1149;0.2106182326231226;5324.54;5624.3369999999995;32966056.64260365;16401.0
3014;695.1507999999999;0.2305905773059057;5897.53;5319.99;58718904.91777908;23265.0
2801;680.7479000000002;0.2427704391288825;5325.0;5323.0;23105987.00232031;14616.0
2847;661.7417;0.2321742184755884;5456.96339842;5323.5;15107730.466638714;12179.0
3653;704.3973000000003;0.19271831371475487;5312.34;5334.0;111059920.29753828;45616.0
3507;675.5092999999998;0.1924721984602224;5340.379;5375.5;107589792.45178834;39161.0
3520;721.6141;0.20482954545454546;5935.05;5350.18;130087971.95283112;47265.0
3859;836.5182;0.21663643430940646;5319.95;5352.5;39326115.66668612;21028.0
4242;948.7771;0.22347949080622348;5357.78;5388.94335167;27052735.126384065;17489.0
4697;1132.9842;0.2410048967426017;5716.4;5362.5;63889895.59970426;32249.0
4487;909.3212;0.2025852462669936;5744.4;5371.25;113669748.93877096;43016.0
4709;1024.6931;0.2174559354427692;5727.81659899;5372.5;98391090.40659912;37857.0
5117;1169.6019999999999;0.2284541723666211;5369.2;5409.01;161617025.05292898;59960.0
4628;1206.2974000000004;0.2605877268798617;5494.99999;5377.1;116995077.78998992;50603.0
4343;1026.4411;0.2362422288740502;5374.156999999998;5395.04066517;34945827.634952754;22286.0
4335;1004.1233;0.2316032295271049;5399.0;5387.89;26166041.62812421;18877.0
4077;972.8369;0.2384105960264901;5386.04;5391.5;65173051.07929713;29271.0
3989;998.0853;0.2501880170468789;5746.8;5400.0;78557983.28853871;31127.0
4109;870.8086000000003;0.21173034801654905;5757.1;5402.5;69540492.45977432;28090.0
3398;779.8359;0.2292525014714538;5743.1;5398.44;38503019.612976976;21269.0
3219;585.4663;0.18173345759552656;5411.99;5391.01;37882336.961850055;21723.0
3124;607.5125;0.1943021766965429;5736.6;5403.5;122524012.5815542;47753.0
2942;670.3146999999999;0.22773623385452074;5805.00233973;5806.9;129683510.13406524;48353.0
3059;681.3174;0.2226217718208565;5806.8;5473.5;191529777.117908;61932.0
2673;616.4661000000001;0.2304526748971193;5794.0326866999985;5465.0;64495601.79417925;28747.0
2919;677.6944;0.2319287427201097;5832.1;5481.0;173297293.86795583;45822.0
3143;675.4471;0.2147629653197582;5481.25;5487.0;73615930.69058563;28207.0
3501;776.06;0.22165095686946587;5829.4;5515.0;390919082.82491344;93386.0
4060;978.5834;0.2408866995073892;5868.08968594;5588.5;226840240.03969008;70166.0
4143;990.9067;0.2389572773352643;5926.0;5676.0;468248724.93106014;114877.0
5417;1049.4853;0.19364962156175008;6029.4;5784.5;483223450.3091656;125725.0
5207;1073.4901;0.20606875360092186;6130.06817408;5679.0;376981412.78121614;99677.0
5135;1032.0561;0.20097370983446933;5663.0;5820.669;206166855.02026585;65318.0
5439;1000.6603;0.1838573267144696;5697.24;5709.5;133612231.71861649;53353.0
5712;1020.6938;0.17857142857142858;5712.32;5736.0;141184555.3594093;55483.0
5474;1124.3431;0.20533430763609792;5743.1;5725.0;211531628.4409845;68519.0
5422;1035.9901;0.19088897085946147;5723.98;5844.233;172932749.91459283;62515.0
5063;1048.4009;0.206991902034367;5713.69;5690.98;96985886.51131552;41422.0
4638;941.5748;0.20288917636912465;5815.476;5663.0;244222362.97536469;75446.0
4327;846.6256;0.1955165241506817;6005.6;5686.5;67944155.45368503;36318.0
4216;902.3381;0.21394686907020874;5690.92;5668.5;43720679.69406053;27128.0
3791;591.4386;0.15589554207333156;6033.6;5683.5;62072971.02782562;36592.0
3784;584.4659;0.1543340380549683;6055.0;5694.0;35964253.50196724;27485.0
3529;366.8104;0.10371209974497024;5681.0360735;5671.0;102049801.83927242;47815.0
